"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"11","6","1","0","0","19","0.4","0.17","0","19","0","0"
"11","6","2","0","0","19","0.5","0.17","0","19","0","0"
"11","6","3","0","0","19","0.5","0.17","0","19","0","0"
"11","6","4","0","0","19","0.6","0.17","0","19","0","0"
"11","6","5","0","7","19","0.7","0.17","6.659","19.205","15.35","0"
"11","6","6","221","98","19","0.9","0.17","126.548","22.865","382.585","353.174"
"11","6","7","307","199","21","1.1","0.17","312.902","30.284","1022.46","970.376"
"11","6","8","317","314","23","1.4","0.17","496.558","36.718","1598.166","1525.682"
"11","6","9","377","364","24","1.7","0.17","649.906","40.755","2046.877","1958.494"
"11","6","10","6","145","25","2","0.17","141.093","28.4","441.041","409.559"
"11","6","11","6","153","26","2.2","0.17","149.184","29.453","464.13","431.829"
"11","6","12","7","150","25","2.2","0.17","147.179","28.407","459.977","427.824"
"11","6","13","0","86","24","2.1","0.17","80.321","25.898","248.003","223.361"
"11","6","14","0","72","23","2","0.17","67.117","24.621","208.242","185.009"
"11","6","15","0","53","22","1.9","0.17","49.305","23.219","153.641","132.342"
"11","6","16","0","32","21","1.6","0.17","29.707","21.787","92.564","73.43"
"11","6","17","0","11","21","1.3","0.17","10.189","21.289","30.081","13.161"
"11","6","18","0","0","20","1","0.17","0","20","0","0"
"11","6","19","0","0","20","1.1","0.17","0","20","0","0"
"11","6","20","0","0","19","1.2","0.17","0","19","0","0"
"11","6","21","0","0","19","1.5","0.17","0","19","0","0"
"11","6","22","0","0","19","1.8","0.17","0","19","0","0"
"11","6","23","0","0","19","2","0.17","0","19","0","0"
"11","7","0","0","0","18","2.3","0.17","0","18","0","0"
"11","7","1","0","0","18","2.5","0.17","0","18","0","0"
"11","7","2","0","0","17","2.8","0.17","0","17","0","0"
"11","7","3","0","0","17","3","0.17","0","17","0","0"
"11","7","4","0","0","17","3","0.17","0","17","0","0"
"11","7","5","0","4","17","3","0.17","3.805","17.072","8.615","0"
"11","7","6","0","81","17","3.3","0.17","74.372","18.435","246.538","221.948"
"11","7","7","14","172","18","3.5","0.17","164.838","21.072","550.435","515.077"
"11","7","8","22","256","20","3.5","0.17","251.966","24.679","829.561","784.312"
"11","7","9","29","323","21","3.2","0.17","327.984","27.372","1065.877","1012.254"
"11","7","10","158","480","22","2.9","0.17","603.939","34.331","1928.106","1843.932"
"11","7","11","128","542","23","2.7","0.17","645.068","36.624","2034.358","1946.418"
"11","7","12","162","503","25","2.5","0.17","638.33","38.984","1997.622","1910.984"
"11","7","13","18","259","26","2.3","0.17","258.291","31.872","814.928","770.198"
"11","7","14","11","223","25","2.1","0.17","216.314","30.122","687.82","647.594"
"11","7","15","4","170","25","1.9","0.17","160.341","28.965","512.502","478.487"
"11","7","16","0","105","24","1.7","0.17","97.333","26.522","313.249","286.295"
"11","7","17","0","37","22","1.4","0.17","34.362","22.951","106.92","87.277"
"11","7","18","0","0","21","1.3","0.17","0","21","0","0"
"11","7","19","0","0","20","1.4","0.17","0","20","0","0"
"11","7","20","0","0","20","1.4","0.17","0","20","0","0"
"11","7","21","0","0","20","1.6","0.17","0","20","0","0"
"11","7","22","0","0","19","1.9","0.17","0","19","0","0"
"11","7","23","0","0","19","2.2","0.17","0","19","0","0"
"11","8","0","0","0","18","2.4","0.17","0","18","0","0"
"11","8","1","0","0","17","2.5","0.17","0","17","0","0"
"11","8","2","0","0","17","2.6","0.17","0","17","0","0"
"11","8","3","0","0","16","2.5","0.17","0","16","0","0"
"11","8","4","0","0","15","2.5","0.17","0","15","0","0"
"11","8","5","100","11","15","2.9","0.17","10.464","15.2","25.195","8.448"
"11","8","6","608","57","17","3.5","0.17","156.063","19.727","423.012","392.169"
"11","8","7","13","171","19","3.9","0.17","163.463","21.869","543.904","508.777"
"11","8","8","21","253","21","3.9","0.17","248.473","25.345","815.476","770.726"
"11","8","9","27","318","24","3.8","0.17","321.488","29.689","1034.497","981.987"
"11","8","10","30","364","26","3.6","0.17","372.687","32.787","1182.246","1124.5"
"11","8","11","31","386","28","3.4","0.17","397.546","35.463","1246.45","1186.429"
"11","8","12","147","506","29","3.1","0.17","626.31","41.356","1939.981","1855.385"
"11","8","13","145","465","29","2.8","0.17","571.777","40.881","1778.798","1699.914"
"11","8","14","126","404","29","2.5","0.17","476.628","39.468","1496.578","1427.694"
"11","8","15","135","293","28","2.1","0.17","350.141","36.328","1119.624","1064.097"
"11","8","16","122","179","27","1.4","0.17","205.971","32.686","656.444","617.329"
"11","8","17","76","69","25","0.9","0.17","68.064","27.096","202.562","179.53"
"11","8","18","0","0","23","0.8","0.17","0","23","0","0"
"11","8","19","0","0","22","0.8","0.17","0","22","0","0"
"11","8","20","0","0","21","1","0.17","0","21","0","0"
"11","8","21","0","0","20","1.3","0.17","0","20","0","0"
"11","8","22","0","0","20","1.3","0.17","0","20","0","0"
"11","8","23","0","0","19","1.1","0.17","0","19","0","0"
"11","9","0","0","0","19","1.3","0.17","0","19","0","0"
"11","9","1","0","0","18","1.7","0.17","0","18","0","0"
"11","9","2","0","0","18","1.9","0.17","0","18","0","0"
"11","9","3","0","0","18","1.9","0.17","0","18","0","0"
"11","9","4","0","0","17","1.8","0.17","0","17","0","0"
"11","9","5","0","8","17","2.1","0.17","7.61","17.169","17.854","1.367"
"11","9","6","80","102","18","2.7","0.17","105.61","20.231","338.554","310.703"
"11","9","7","108","214","20","3.2","0.17","241.758","24.723","803.76","759.425"
"11","9","8","108","329","22","3.2","0.17","374.631","29.304","1227.81","1168.449"
"11","9","9","123","412","25","3","0.17","488.975","34.828","1561.077","1489.907"
"11","9","10","219","472","26","2.6","0.17","650.449","40.007","2034.698","1946.746"
"11","9","11","172","549","26","2.1","0.17","692.752","42.378","2138.056","2046.442"
"11","9","12","220","494","27","1.6","0.17","683.685","44.955","2092.4","2002.404"
"11","9","13","536","330","26","1.2","0.17","792.745","48.9","2413.181","2311.818"
"11","9","14","452","336","26","1.2","0.17","659.534","45.076","2048.637","1960.191"
"11","9","15","463","233","25","1.3","0.17","481.145","38.634","1547.766","1477.068"
"11","9","16","732","75","24","1.2","0.17","319.012","33.136","991.114","940.141"
"11","9","17","495","47","23","0.9","0.17","86.483","25.423","198.249","175.37"
"11","9","18","0","0","21","0.8","0.17","0","21","0","0"
"11","9","19","0","0","21","0.9","0.17","0","21","0","0"
"11","9","20","0","0","20","1","0.17","0","20","0","0"
"11","9","21","0","0","19","1.1","0.17","0","19","0","0"
